DATE_DAY,ALL_PURCHASES,ALL_PURCHASES_ORIGINAL_PRICE,REVENUE_PER_PURCHASE,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_VIDEO_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,TREND,DOW_Friday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday,YEAR_SIN_1,YEAR_COS_1,YEAR_SIN_2,YEAR_COS_2,BLACK_FRIDAY_PERIOD,LOG_ORGANIC_SEARCH_CLICKS,LOG_EMAIL_CLICKS,LOG_REFERRAL_CLICKS,LOG_ALL_OTHER_CLICKS,DATA_SPLIT
2022-11-09,572,47750.107493402,83.47920890454895,5874.0,0.0,26686.0,0.0,323968.0,539486.0,704.455880087,0.0,191.510308743,0.0,4198.66645903,6925.665455974,0.5631372549019608,0,0,0,0,0,1,-0.21337702862092797,0.9769699297608415,-0.41692588132873015,0.9089404873138074,0,6.655440350367647,6.851184927493743,5.4638318050256105,7.426549072397305,Train
2022-11-10,645,56037.782730978,86.88028330384185,5085.0,0.0,27619.0,0.0,325882.0,527456.0,676.371503915,0.0,320.641596548,0.0,4149.025126309,7648.93283093,0.563921568627451,0,0,0,1,0,0,-0.19654003584493543,0.9804958002511135,-0.385413359454325,0.922744028620143,0,6.576469569048224,7.494986233950533,5.5053315359323625,6.949856455000773,Train
2022-11-11,543,47427.000348601,87.34254207845488,5386.0,0.0,29751.0,0.0,329446.0,554548.0,711.069174684,0.0,328.34624212,0.0,4459.225984081,8149.68087542,0.5647058823529412,1,0,0,0,0,0,-0.179644883710313,0.9837315262594303,-0.35344467127408813,0.9354554315134163,0,6.637258031284457,7.132497551660044,5.564520407322694,6.576469569048224,Train
2022-11-12,586,50687.800155354,86.49795248353925,4989.0,0.0,27473.0,0.0,314355.0,665876.0,709.353014826,0.0,315.008561258,0.0,4197.574701548,9262.211811909,0.5654901960784313,0,1,0,0,0,0,-0.16269657176439242,0.9866761502824085,-0.32105765418527266,0.9470596510722278,0,6.715383386334681,6.690842277418564,5.648974238161206,6.6320017773956295,Train
2022-11-13,540,47086.09950994,87.19648057396297,5524.0,0.0,23807.0,0.0,316682.0,779381.0,711.342409456,0.0,273.919656688,0.0,4268.12379915,9733.766783586,0.5662745098039216,0,0,1,0,0,0,-0.14570011528535065,0.9893288009584253,-0.28829064070952054,0.957542952811671,0,6.684611727667927,6.376726947898627,5.627621113690637,6.709304340258299,Train
2022-11-14,519,48196.284605222,92.8637468308709,5860.0,0.0,21109.0,0.0,350178.0,783749.0,673.909701797,0.0,218.52233028,0.0,4597.988818988,9433.413020114,0.5670588235294117,0,0,0,0,0,0,-0.1286605437981047,0.9916886933254689,-0.2551824131233734,0.9668929289391519,0,6.727431724850855,6.386879319362645,5.68697535633982,6.459904454377535,Train
2022-11-15,561,47229.002009893,84.18716935809805,4468.0,0.0,24914.0,0.0,335903.0,626568.0,646.914811574,0.0,322.189479272,0.0,4872.436725321,7889.841147033,0.567843137254902,0,0,0,0,1,0,-0.11158289958600157,0.9937551290534204,-0.2217721575564837,0.9750985130399605,0,6.727431724850855,6.75343791859778,5.605802066295998,6.665683717782408,Train
2022-11-16,501,42525.000079168,84.88023967897804,3907.0,0.0,24189.0,0.0,311864.0,668811.0,645.380289974,0.0,337.951599627,0.0,4429.75071938,8252.27804779,0.5686274509803921,0,0,0,0,0,1,-0.0944722361987147,0.9955274966507024,-0.18809941761180063,0.9821499931752286,0,6.690842277418564,6.317164686747284,5.529429087511423,6.594413459749778,Train
2022-11-17,461,40566.29907002,87.99631034711497,5077.0,0.0,26994.0,0.0,285580.0,607728.0,660.259353743,0.0,327.215374896,0.0,4261.382905752,7853.292385989,0.5694117647058824,0,0,0,1,0,0,-0.07733361695682096,0.9970052716452285,-0.15420404756268666,0.9880390233767514,0,6.647688373563329,6.85751406254539,5.420534999272286,6.577861357721047,Train
2022-11-18,456,40100.602798979,87.9399184188136,4903.0,0.0,39197.0,0.0,287070.0,700481.0,668.682239072,0.0,321.225818724,0.0,4110.673082723,8915.590465948,0.5701960784313725,1,0,0,0,0,0,-0.06017211345349499,0.9981880167396019,-0.12012616518234896,0.9927586335250794,0,6.677083461247136,6.335054251498059,5.342334251964811,6.483107351457199,Train
2022-11-19,561,48835.707879937,87.0511726915098,6846.0,0.0,25582.0,0.0,271268.0,673416.0,645.498572492,0.0,292.798491292,0.0,3642.231445274,9626.957228029,0.5709803921568627,0,1,0,0,0,0,-0.04299280405372191,0.9990753819405211,-0.08590610426133241,0.9963032375991966,0,6.733401891837359,7.277247726631484,5.356586274672012,6.483107351457199,Train
2022-11-20,501,45328.80795068,90.47666257620759,5023.0,0.0,21363.0,0.0,248990.0,690192.0,645.791149146,0.0,320.182307609,0.0,3403.376806917,9477.366938902,0.571764705882353,0,0,1,0,0,0,-0.02580077239154163,0.999667104662347,-0.05158436686940928,0.9986686402879997,0,6.860663671448287,6.522092798170152,5.648974238161206,6.439350371100098,Train
2022-11-21,511,42889.90331056,83.93327458035226,4894.0,0.0,19636.0,0.0,244909.0,659343.0,648.479884177,0.0,288.212900463,0.0,3747.364040822,8999.661025597,0.5725490196078431,0,0,0,0,0,0,-0.008601105865714402,0.9999630098048061,-0.017201575418259094,0.9998520419557736,0,6.77078942390898,6.767343125265392,5.53338948872752,6.833031732786201,Train
2022-11-22,489,40917.095106701,83.67504111799796,8953.0,0.0,20155.0,0.0,277302.0,633035.0,914.080458775,0.0,258.269120059,0.0,4046.893018794,8884.356493111,0.5733333333333334,0,0,0,0,1,0,0.0086011058657152,0.9999630098048061,0.017201575418260687,0.9998520419557735,0,6.697034247666484,6.318968113746434,5.605802066295998,6.601230118728877,Train
2022-11-23,437,39788.804967843,91.04989695158582,8989.0,0.0,45148.0,0.0,190335.0,540602.0,1112.58631146,0.0,754.644222418,0.0,2749.504987222,7542.890640783,0.5741176470588235,0,0,0,0,0,1,0.02580077239154065,0.9996671046623471,0.05158436686940732,0.9986686402879998,0,6.71295620067707,6.093569770045136,5.54907608489522,6.490723534502507,Train
2022-11-24,602,53325.297415208,88.58022826446512,7966.0,0.0,35844.0,0.0,251858.0,632478.0,1113.952148134,0.0,653.93968362,0.0,3571.17229304,9239.568745891,0.5749019607843138,0,0,0,1,0,0,0.04299280405372093,0.9990753819405213,0.08590610426133045,0.9963032375991967,1,6.682108597449809,6.063785208687608,5.645446897643238,6.917705609835305,Train
2022-11-25,1510,128583.291356593,85.15449758714769,8448.0,0.0,30315.0,0.0,265818.0,548290.0,1089.52086767,0.0,572.441968502,0.0,4897.068449988,11225.328635021,0.5756862745098039,1,0,0,0,0,0,0.06017211345349579,0.9981880167396018,0.12012616518235054,0.9927586335250793,1,7.247080584585756,7.631431664576906,6.075346031088684,7.7488913372555315,Train
2022-11-26,910,73909.793737653,81.21955355786044,8598.0,0.0,30070.0,0.0,313103.0,667063.0,996.725401621,0.0,575.106607432,0.0,5762.580779671,13075.055671827,0.5764705882352941,0,1,0,0,0,0,0.07733361695682177,0.9970052716452283,0.15420404756268824,0.9880390233767511,1,6.9411900550683745,7.832014180505469,5.857933154483459,7.436617265234227,Train
2022-11-27,738,61984.605702428,83.9899806265962,8945.0,0.0,36005.0,0.0,306218.0,645931.0,1036.937483174,0.0,661.385140052,0.0,5762.869147027,11243.053608032,0.5772549019607843,0,0,1,0,0,0,0.09447223619871195,0.9955274966507026,0.18809941761179522,0.9821499931752296,1,6.956545443151569,7.160845906664299,5.834810737062605,7.0192966537150445,Train
2022-11-28,1180,99478.179359579,84.30354183015169,7443.0,0.0,36731.0,0.0,254984.0,486340.0,1152.433827738,0.0,701.549004248,0.0,5385.236660329,9468.57073968,0.5780392156862745,0,0,0,0,0,0,0.1115828995860006,0.9937551290534206,0.22177215755648177,0.975098513039961,1,7.097548850614793,7.493317248862145,5.998936561946683,7.1853870155804165,Train
2022-11-29,632,56410.205555716,89.25665436031012,7497.0,0.0,21050.0,0.0,169796.0,395807.0,922.234309608,0.0,268.38713206,0.0,3251.144796019,6845.444211763,0.5788235294117647,0,0,0,0,1,0,0.12866054379810374,0.991688693325469,0.25518241312337153,0.9668929289391525,0,6.744059186311348,7.090076835776092,5.762051382780177,6.5638555265321274,Train
2022-11-30,403,32589.48903917,80.8672184594789,7671.0,0.0,31346.0,0.0,143037.0,396207.0,670.682457941,0.0,537.285532088,0.0,2246.8,5156.85,0.5796078431372549,0,0,0,0,0,1,0.1457001152853479,0.9893288009584257,0.28829064070951527,0.9575429528116727,0,6.586171654854675,6.906754778648554,5.616771097666572,6.371611847231857,Train
2022-12-01,372,32068.555335164,86.20579391173119,8038.0,0.0,34471.0,0.0,141572.0,408875.0,834.935296434,0.0,625.872472246,0.0,2017.22,4847.02,0.5803921568627451,0,0,0,1,0,0,0.1626965717643897,0.986676150282409,0.32105765418526744,0.9470596510722296,0,6.612041034833092,6.293419278846481,5.662960480135946,6.278521424165844,Train
2022-12-02,270,24051.695267945,89.08035284424075,8186.0,0.0,27223.0,0.0,114884.0,288338.0,727.498806627,0.0,491.212382806,0.0,1730.59,3301.46,0.5811764705882353,1,0,0,0,0,0,0.17964488371031379,0.9837315262594302,0.35344467127408963,0.9354554315134157,0,6.561030665896573,6.391917113392602,5.605802066295998,6.008813185442595,Train
2022-12-03,353,28386.014181336,80.41363790746742,8709.0,0.0,36272.0,0.0,106874.0,208769.0,836.992005351,0.0,591.098626551,0.0,1536.2,2500.05,0.5819607843137254,0,1,0,0,0,0,0.1965400358449362,0.9804958002511134,0.3854133594543265,0.9227440286201424,0,6.666956792429207,7.16703787691222,5.652489180268651,6.823286122355687,Train
2022-12-04,347,28970.60559474,83.48877693008644,8789.0,0.0,30089.0,0.0,57549.0,213115.0,831.026627863,0.0,631.564329645,0.0,926.08,3318.94,0.5827450980392157,0,0,1,0,0,0,0.213377028620927,0.9769699297608417,0.4169258813287284,0.9089404873138082,0,6.5998704992128365,6.2878585601617845,5.641907070938114,6.587550014824796,Train
2022-12-05,336,26078.69510067,77.61516399008929,8168.0,0.0,36319.0,0.0,67327.0,204444.0,831.960545264,0.0,595.615473755,0.0,1057.27,2923.54,0.5835294117647059,0,0,0,0,0,0,0.2301508797012426,0.9731549581504192,0.44794493940788976,0.8940611451454883,0,6.576469569048224,6.78897174299217,5.6131281063880705,6.6039438246004725,Train
2022-12-06,317,25941.897742759,81.8356395670631,7327.0,0.0,35471.0,0.0,128529.0,177812.0,692.093371685,0.0,616.032990334,0.0,1705.92,2282.06,0.5843137254901961,0,0,0,0,1,0,0.2468566254334847,0.9690520143313217,0.4784338202547019,0.8781236129591845,0,6.513230110912307,6.113682179832232,5.5254529391317835,6.246106765481563,Train
2022-12-07,333,30716.412027862,92.24147756114715,7294.0,0.0,38901.0,0.0,86105.0,117911.0,652.342629709,0.0,709.695393556,0.0,1231.7,1988.5,0.5850980392156863,0,0,0,0,0,1,0.26348932231871813,0.9646623124306364,0.5083564379375117,0.8611467540480454,0,6.542471960506805,6.369900982828227,5.5254529391317835,6.759255270663693,Train
2022-12-08,335,33492.793379765,99.97848770079104,5681.0,0.0,36482.0,0.0,179723.0,206345.0,467.803542141,0.0,612.200025832,0.0,2688.41,2884.55,0.5858823529411765,0,0,0,1,0,0,0.28004404847434183,0.9599871514317785,0.5376773767406127,0.843150661828201,0,6.432940092739179,6.016157159698354,5.407171771460119,6.8885724595653635,Train
2022-12-09,335,33099.605275164,98.8047918661612,6180.0,0.0,31761.0,0.0,247255.0,242740.0,499.234175065,0.0,630.882602543,0.0,3606.89,3623.75,0.5866666666666667,1,0,0,0,0,0,0.29651590509054826,0.9550279147901034,0.566361933081453,0.824156636056666,0,6.406879986069314,6.71295620067707,5.459585514144159,6.456769655572163,Train
2022-12-10,381,39861.500353393,104.62336050759318,5664.0,0.0,30086.0,0.0,200018.0,240880.0,594.284469212,0.0,614.432267244,0.0,2853.69,4175.47,0.5874509803921568,0,1,0,0,0,0,0.3129000178799544,0.9497860700235207,0.5943761565849826,0.8041871576214484,0,6.386879319362645,5.948034989180646,5.389071729816501,6.647688373563329,Train
2022-12-11,468,44932.091469289,96.00874245574573,5910.0,0.0,30274.0,0.0,254998.0,313650.0,615.009854923,0.0,600.640397684,0.0,3690.24,4663.62,0.5882352941176471,0,0,1,0,0,0,0.3291915385199928,0.9442631682782295,0.6216868902665464,0.7832658619336802,0,6.501289670540389,6.525029657843462,5.655991810819852,6.587550014824796,Train
2022-12-12,401,39735.400386535,99.09077403125936,5377.0,0.0,32714.0,0.0,211294.0,322847.0,576.692624531,0.0,489.386467401,0.0,3141.58,5077.9,0.5890196078431372,0,0,0,0,0,0,0.3453856460876004,0.9384608438697114,0.64826180977571,0.7614175109533017,0,6.416732282512326,6.137727054086234,5.4116460518550396,6.46302945692067,Train
2022-12-13,360,38940.102753719,108.1669520936639,3359.0,0.0,29809.0,0.0,179247.0,312846.0,393.774169359,0.0,615.674620115,0.0,2800.36,5227.7,0.5898039215686275,0,0,0,0,1,0,0.36147754848581176,0.9323808137991084,0.6740694616546156,0.7386679638813752,0,6.436150368369428,5.749392985908253,5.4638318050256105,6.295266001439646,Train
2022-12-14,412,42906.147565391,104.14113486745389,3733.0,0.0,28370.0,0.0,128625.0,316482.0,428.201114184,0.0,600.604201482,0.0,2123.14,6109.98,0.5905882352941176,0,0,0,0,0,1,0.3774624838618099,0.926024877245138,0.6990793005655548,0.7150441465537458,0,6.391917113392602,5.697093486505405,5.662960480135946,6.745236349484362,Train
2022-12-15,355,35745.805480061,100.69240980298872,3598.0,0.0,33535.0,0.0,104747.0,291584.0,527.871025894,0.0,527.001737513,0.0,1982.3,6304.91,0.5913725490196079,0,0,0,1,0,0,0.39333572201604594,0.9193949150316831,0.7232617254437366,0.6905740195722316,0,6.3561076606958915,5.442417710521793,5.680172609017068,6.059123195581797,Train
2022-12-16,473,49364.497702645,104.36468858910148,3640.0,0.0,32060.0,0.0,163296.0,385554.0,426.405457762,0.0,452.832332143,0.0,3011.02,7758.35,0.592156862745098,1,0,0,0,0,0,0.4090925658019742,0.9124928890712286,0.7465881145324101,0.6652865452111149,0,6.380122536899765,6.230481447578482,5.598421958998375,6.1779441140506,Train
2022-12-17,473,49446.800982605,104.53869129514798,4458.0,0.0,33843.0,0.0,156288.0,435230.0,635.354129984,0.0,556.986865619,0.0,2746.99,8821.02,0.5929411764705882,0,1,0,0,0,0,0.4247283525160183,0.9053208417842974,0.7690308592589191,0.6392116531380577,0,6.415096959171596,5.476463551931511,5.796057750765372,6.364750756851911,Train
2022-12-18,519,55245.395307618,106.44584837691329,5082.0,0.0,37295.0,0.0,163933.0,548168.0,817.566176558,0.0,515.96815002,0.0,3000.09,11987.0,0.5937254901960785,0,0,1,0,0,0,0.44023845527732763,0.897880895495072,0.7905633969115483,0.6123802049900647,0,6.434546518787453,5.402677381872279,5.823045895483019,6.375024819828097,Train
2022-12-19,453,46157.595388114,101.89314655212804,5899.0,0.0,45895.0,0.0,137820.0,387302.0,732.101607536,0.0,536.989530258,0.0,2593.41,7494.66,0.5945098039215686,0,0,0,0,0,0,0.4556182843969648,0.890175251803355,0.8111602420785614,0.5848239578463331,0,6.424869023905388,5.786897381366708,5.5909869805108565,6.073044534100405,Train
2022-12-20,309,28754.498465048,93.05662933672492,4274.0,0.0,34775.0,0.0,116706.0,382260.0,469.506710297,0.0,575.217937954,0.0,2024.3,6137.07,0.5952941176470589,0,0,0,0,1,0,0.47086328873605704,0.882206190933086,0.8307970168121255,0.5565755266413291,0,6.338594078203183,5.66988092298052,5.634789603169249,6.135564891081739,Train
2022-12-21,275,25772.305453982,93.71747437811636,4444.0,0.0,34786.0,0.0,104275.0,328382.0,470.572588124,0.0,549.441131292,0.0,1834.37,5052.22,0.596078431372549,0,0,0,0,0,1,0.4859689570525489,0.8739760710575879,0.8494504794814807,0.5276683455625159,0,6.240275845170769,5.44673737166631,5.627621113690637,5.955837369464831,Train
2022-12-22,234,22395.202152019,95.7059921026453,4350.0,0.0,36810.0,0.0,84864.0,274652.0,349.954233743,0.0,513.760473449,0.0,1267.03,4126.17,0.5968627450980392,0,0,0,1,0,0,0.5009308193361601,0.865487327601741,0.8670985522812075,0.49813662847840656,0,6.2324480165505225,5.41610040220442,5.308267697401205,6.12029741895095,Train
2022-12-23,188,18052.202567684,96.02235408342553,5204.0,0.0,38803.0,0.0,83810.0,291803.0,394.703737947,0.0,463.316234575,0.0,1289.64,4101.33,0.5976470588235294,1,0,0,0,0,0,0.515744448131128,0.8567424725213045,0.8837203473619966,0.46801532844383653,0,6.073044534100405,5.488937726156687,5.14166355650266,5.924255797414532,Train
2022-12-24,218,20118.594408713,92.28713031519725,5937.0,0.0,30380.0,0.0,90436.0,321436.0,517.681148792,0.0,221.015722548,0.0,1250.09,4095.04,0.5984313725490196,0,1,0,0,0,0,0.530405459846365,0.8477440935595871,0.8992961915530254,0.43734009633033216,0,6.150602768446279,5.955837369464831,5.272999558563747,6.073044534100405,Train
2022-12-25,194,17231.599602122,88.82267836145361,7346.0,0.0,50578.0,0.0,63572.0,273131.0,680.593177602,0.0,720.276815549,0.0,856.52,3194.34,0.5992156862745098,0,0,1,0,0,0,0.5449095160526287,0.8384948534816955,0.913807649646661,0.40614723863057994,0,6.42648845745769,5.572154032177765,5.181783550292085,7.034387929915503,Train
2022-12-26,247,22852.60489243,92.52066758068827,9648.0,0.0,52486.0,0.0,59584.0,281158.0,952.45537015,0.0,643.207672672,0.0,759.17,3112.31,0.6,0,0,0,0,0,0,0.5592523247663413,0.8289974892865736,0.9272375462179528,0.37447367448688534,0,6.428105272684596,5.641907070938114,5.278114659230518,6.687108607866515,Train
2022-12-27,270,23441.901308036,86.82185669642962,8887.0,0.0,42391.0,0.0,82457.0,298455.0,951.804100621,0.0,564.27415553,0.0,1031.46,3015.91,0.6007843137254902,0,0,0,0,1,0,0.5734296417196509,0.8192548113970847,0.9395699859530608,0.3423568919945456,0,6.444131256700441,5.720311776607412,5.298317366548036,6.570882962339584,Train
2022-12-28,291,24635.890076294,84.65941606973882,9192.0,0.0,45117.0,0.0,86176.0,282771.0,837.046810744,0.0,431.430454978,0.0,965.66,2927.28,0.6015686274509804,0,0,0,0,0,1,0.5874372716163813,0.8092697028283599,0.9507903724625828,0.30983490383180384,0,6.326149473155099,6.568077911411976,5.308267697401205,6.171700597410915,Train
2022-12-29,278,23297.500290497,83.80395787948561,5791.0,0.0,39785.0,0.0,93852.0,251525.0,533.5152305,0.0,561.981619591,0.0,1114.6,2760.25,0.6023529411764705,0,0,0,1,0,0,0.601271069373482,0.7990451183346716,0.9608854255574969,0.2769462022689389,0,6.413458957167357,6.0844994130751715,5.2574953720277815,6.1463292576688975,Train
2022-12-30,251,21755.404128128,86.67491684513148,6812.0,0.0,37802.0,0.0,91874.0,248091.0,564.496119196,0.0,496.423753927,0.0,1097.84,2809.67,0.6031372549019608,1,0,0,0,0,0,0.6149269413476337,0.7885840835350685,0.969843196967293,0.24372971360968762,0,6.3784261836515865,5.83773044716594,5.267858159063328,6.0063531596017325,Train
2022-12-31,265,19309.195060523,72.86488702084151,3622.0,0.0,22532.0,0.0,119812.0,269181.0,427.168271613,0.0,269.222645499,0.0,1209.33,2764.85,0.6039215686274509,0,1,0,0,0,0,0.6284008465466204,0.7778896940180471,0.9776530844816645,0.2102247521189817,0,6.311734809152915,6.405228458030842,5.14166355650266,5.945420608606575,Train
2023-01-01,279,21028.398647852,75.37060447258781,6765.0,0.0,46485.0,0.0,154630.0,482905.0,647.588672281,0.0,643.85778572,0.0,1147.5,3074.27,0.6047058823529412,0,0,1,0,0,0,0.6416887978251137,0.7669651144255262,0.9843058444990332,0.17647097349152085,0,6.3784261836515865,5.840641657373398,5.3706380281276624,5.749392985908253,Train
2023-01-02,384,28241.604196906,73.54584426277604,5650.0,0.0,42779.0,0.0,141919.0,519314.0,622.048395948,0.0,585.037699078,0.0,1087.1,2964.23,0.6054901960784314,0,0,0,0,0,0,0.6547868630645504,0.7558135775163646,0.9897936029670716,0.1425083279161714,0,6.593044534142437,5.934894195619588,5.231108616854587,6.35088571671474,Train
2023-01-03,252,18950.607614504,75.20082386707936,5556.0,0.0,40174.0,0.0,158680.0,497536.0,524.536029972,0.0,505.573024191,0.0,1254.79,2860.71,0.6062745098039216,0,0,0,0,1,0,0.6676911663366988,0.7444383832097448,0.9941098647022416,0.10837701279187772,0,6.566672429803241,5.863631175598097,5.3230099791384085,5.8998973535824915,Train
2023-01-04,333,25196.302908067,75.66457329749849,5548.0,0.0,39362.0,0.0,154567.0,526390.0,595.433956241,0.0,547.024821609,0.0,1282.08,3357.03,0.6070588235294118,0,0,0,0,0,1,0.6803978890506115,0.7328428976086702,0.9972495210773451,0.07411742515094356,0,6.543911845564792,6.516193076042964,5.2574953720277815,5.908082938168931,Train
2023-01-05,298,23190.200655206,77.81946528592619,5968.0,0.0,43613.0,0.0,124387.0,505176.0,482.291952878,0.0,496.370232249,0.0,1052.12,3590.79,0.6078431372549019,0,0,0,1,0,0,0.6929032710826034,0.7210305520038858,0.9992088560679753,0.03977011384605648,0,6.507277712385012,5.968707559985366,5.262690188904886,6.142037405587356,Train
2023-01-06,273,19798.338545585,72.52138661386446,5477.0,0.0,37653.0,0.0,128909.0,497523.0,537.174202611,0.0,554.68115209,0.0,1125.57,3611.66,0.6086274509803922,1,0,0,0,0,0,0.7052036118889403,0.7090048418584973,0.9999855506507186,0.005375731557585752,0,6.472346294500901,6.257667587882639,5.198497031265826,5.855071922202427,Train
2023-01-07,280,22179.094619644,79.2110522130143,5413.0,0.0,44157.0,0.0,106511.0,431652.0,537.970010041,0.0,602.778302797,0.0,958.26,3864.19,0.6094117647058823,0,1,0,0,0,0,0.7172952716008841,0.6967693257736121,0.9995786855478959,-0.02902501332197226,0,6.447305862541213,5.8944028342648505,5.198497031265826,6.2285110035911835,Train
2023-01-08,319,24433.400954084,76.59373339838245,5941.0,0.0,47174.0,0.0,101411.0,487415.0,629.631912038,0.0,595.292999127,0.0,912.89,4310.52,0.6101960784313726,0,0,1,0,0,0,0.7291746721017913,0.6843276244352885,0.9979887423155984,-0.06339140486950963,0,6.450470422144176,5.777652323222656,5.231108616854587,6.0330862217988015,Train
2023-01-09,263,19614.697900908,74.5806003836806,6194.0,0.0,54053.0,0.0,105273.0,566347.0,564.417785274,0.0,619.923269924,0.0,1005.28,4308.337466197,0.6109803921568627,0,0,0,0,0,0,0.7408382980859298,0.6716834195431229,0.9952176027737296,-0.09768276782171412,0,6.434546518787453,5.872117789475416,5.3706380281276624,5.877735781779639,Train
2023-01-10,300,21541.212628848,71.80404209616,5500.0,0.0,43383.0,0.0,124797.0,434156.0,574.561339183,0.0,391.582880925,0.0,1253.07,3956.14,0.611764705882353,0,0,0,0,1,0,0.7522826980987227,0.6588404527207676,0.991268546778726,-0.131858515717388,0,6.499787040655854,6.455198563340122,5.3230099791384085,6.253828811575473,Train
2023-01-11,256,20975.796582185,81.93670539916016,4624.0,0.0,46498.0,0.0,95446.0,471129.0,521.765283754,0.0,537.061569508,0.0,997.29,4075.83,0.6125490196078431,0,0,0,0,0,1,0.7635044855580857,0.6458025244087259,0.9861462483415946,-0.16587819893463418,0,6.410174881966167,6.008813185442595,5.181783550292085,5.905361848054571,Train
2023-01-12,296,20170.498849755,68.14357719511824,5018.0,0.0,44914.0,0.0,99806.0,489788.0,516.967960876,0.0,601.848178733,0.0,1025.46,4039.42,0.6133333333333333,0,0,0,1,0,0,0.7745003397565637,0.6325734927397506,0.9798567700958661,-0.19970155256606523,0,6.35088571671474,6.616065185132817,5.375278407684165,5.863631175598097,Train
2023-01-13,253,20351.356480608,80.44014419212648,5054.0,0.0,47185.0,0.0,84200.0,476058.0,441.696882096,0.0,598.359814976,0.0,872.11,4297.28,0.6141176470588235,1,0,0,0,0,0,0.7852670068439955,0.6191572723971449,0.9724075561219968,-0.23328854407545532,0,6.38856140554563,6.0473721790462776,5.198497031265826,5.717027701406222,Train
2023-01-14,280,20161.823208058,72.00651145734999,5605.0,0.0,50313.0,0.0,82221.0,487353.0,501.854634683,0.0,586.518158439,0.0,864.54,4443.06,0.6149019607843137,0,1,0,0,0,0,0.7958013007903698,0.6055578334563557,0.963807423136732,-0.2665994206792892,0,6.408528791059498,6.593044534142437,5.153291594497779,5.777652323222656,Train
2023-01-15,272,20286.103615127,74.58126329090808,5102.0,0.0,52423.0,0.0,103170.0,509736.0,493.706292043,0.0,598.991260844,0.0,1038.01,4554.63,0.615686274509804,0,0,1,0,0,0,0.8061001043286317,0.5917792002101537,0.9540665500578382,-0.2995947563972616,0,6.502790045915623,6.210600077024653,5.176149732573829,5.707110264748875,Train
2023-01-16,326,24016.600815185,73.67055464780675,5701.0,0.0,52433.0,0.0,108306.0,501186.0,603.303172633,0.0,561.211086338,0.0,1061.95,4201.71,0.6164705882352941,0,0,0,0,0,0,0.8161603698771169,0.5778254499778006,0.9431964659565865,-0.33223549871590446,0,6.52795791762255,6.535241271013659,5.327876168789581,5.700443573390686,Train
2023-01-17,257,18810.195472252,73.19142207101945,5508.0,0.0,49348.0,0.0,134441.0,515001.0,478.793012138,0.0,577.331505737,0.0,1215.02,3944.86,0.6172549019607844,0,0,0,0,1,0,0.8259791204413978,0.5637007118984815,0.9312100364121951,-0.36448301481029033,0,6.424869023905388,6.148468295917647,5.384495062789089,5.998936561946683,Train
2023-01-18,266,19311.803882918,72.60076647713534,5710.0,0.0,48550.0,0.0,125716.0,516933.0,539.775384716,0.0,540.383857958,0.0,1222.73,3786.21,0.6180392156862745,0,0,0,0,0,1,0.8355534504952139,0.5494091657094393,0.9181214482844375,-0.3962991372689158,0,6.410174881966167,6.583409222158765,5.187385805840755,6.021023349349527,Train
2023-01-19,251,18707.794164858,74.53304448150598,6066.0,0.0,47585.0,0.0,91230.0,459065.0,480.030705495,0.0,512.988492391,0.0,927.14,3848.99,0.6188235294117647,0,0,0,1,0,0,0.844880526840267,0.5349550405091186,0.9039461929224011,-0.4276462092677746,0,6.416732282512326,6.021023349349527,5.081404364984463,6.113682179832232,Train
2023-01-20,231,18890.201516536,81.77576414084848,5144.0,0.0,35886.0,0.0,80835.0,432696.0,514.19687314,0.0,528.745881962,0.0,848.02,3848.4,0.6196078431372549,1,0,0,0,0,0,0.8539575894446066,0.5203426135057138,0.8887010478292919,-0.45848712914008677,0,6.270988431858299,5.786897381366708,5.123963979403259,5.5093883366279774,Train
2023-01-21,342,24507.401056023,71.65906741527193,4658.0,0.0,44668.0,0.0,74042.0,411595.0,486.695885655,0.0,549.589813277,0.0,776.57,4008.11,0.6203921568627451,0,1,0,0,0,0,0.862781952259373,0.5055762087514649,0.8724040568049626,-0.48878539428899026,0,6.278521424165844,7.00033446027523,5.135798437050262,5.438079308923196,Train
2023-01-22,357,29320.40477291,82.12998535829131,5311.0,0.0,40080.0,0.0,63706.0,485593.0,589.025803021,0.0,537.738857502,0.0,630.47,4514.19,0.6211764705882353,0,0,1,0,0,0,0.87135100401364,0.490660195863106,0.8550745085896934,-0.5185051443911569,0,6.302618975744905,6.249975242259483,5.214935757608986,5.796057750765372,Train
2023-01-23,312,23921.80899772,76.67246473628205,5473.0,0.0,41368.0,0.0,87889.0,508234.0,445.303072112,0.0,512.50728821,0.0,844.65,4577.36,0.6219607843137255,0,0,0,0,0,0,0.8796622089871288,0.4755989887288292,0.8367329140344929,-0.54761120384023,0,6.440946540632921,5.976350909297934,5.351858133476067,6.052089168924417,Train
